longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity
-117.19;33.7;24.0;5783.0;1256.0;1990.0;1151.0;19.014;83500.0;<1H OCEAN
-117.19;33.69;3.0;6484.0;1037.0;3295.0;1074.0;45.881;136400.0;<1H OCEAN
-117.27;33.68;8.0;26322.0;4072.0;9360.0;3361.0;53.238;228900.0;<1H OCEAN
-117.25;33.7;10.0;5156.0;941.0;2294.0;747.0;3.58;113400.0;<1H OCEAN
-117.23;33.68;10.0;3659.0;650.0;1476.0;515.0;38.869;125900.0;<1H OCEAN
-117.22;33.66;12.0;1869.0;356.0;1007.0;323.0;3.125;117200.0;<1H OCEAN
-117.17;33.66;2.0;7401.0;1187.0;2826.0;839.0;41.386;177300.0;<1H OCEAN
-117.07;33.67;11.0;939.0;187.0;557.0;190.0;2.375;145800.0;INLAND
-117.11;33.83;14.0;2715.0;500.0;1540.0;464.0;38.036;139600.0;INLAND
-117.11;33.78;13.0;1914.0;339.0;930.0;304.0;41.875;161200.0;INLAND
-117.08;33.82;6.0;1771.0;293.0;935.0;279.0;4.065;148200.0;INLAND
-117.18;33.78;7.0;1697.0;424.0;808.0;354.0;13.417;169300.0;INLAND
-117.11;33.75;17.0;4174.0;851.0;1845.0;780.0;22.618;96100.0;INLAND
-117.16;33.76;11.0;4934.0;929.0;2508.0;840.0;2.625;155400.0;INLAND
-117.22;33.74;7.0;1810.0;386.0;931.0;355.0;25.221;109200.0;<1H OCEAN
-117.06;33.78;17.0;2813.0;565.0;1345.0;488.0;25.847;145300.0;INLAND
-117.14;33.81;13.0;4496.0;756.0;2044.0;695.0;32.778;148800.0;INLAND
-117.22;33.8;3.0;5284.0;920.0;2703.0;729.0;40.717;126500.0;INLAND
-117.09;33.71;13.0;1974.0;426.0;1276.0;408.0;1.972;90500.0;INLAND
-117.07;33.72;16.0;4928.0;960.0;2132.0;853.0;27.983;112500.0;INLAND
-117.11;33.74;18.0;4799.0;1035.0;1966.0;944.0;21.182;71300.0;INLAND
-117.15;33.7;2.0;6305.0;1265.0;2489.0;1152.0;31.319;111500.0;INLAND
-117.16;33.73;10.0;2381.0;454.0;1323.0;477.0;26.322;140700.0;INLAND
-117.23;33.79;17.0;3318.0;759.0;2016.0;673.0;22.969;89300.0;INLAND
-117.23;33.78;23.0;3465.0;703.0;2672.0;607.0;19.767;81500.0;INLAND
-117.23;33.77;5.0;2108.0;496.0;1666.0;461.0;2.0;83000.0;INLAND
-117.29;33.83;15.0;4173.0;804.0;2393.0;713.0;24.662;118300.0;INLAND
-117.32;33.8;11.0;3196.0;576.0;1757.0;552.0;40.982;173300.0;INLAND
-117.26;33.81;22.0;4249.0;922.0;2405.0;846.0;21.549;146500.0;INLAND
-117.24;33.77;9.0;6907.0;1379.0;3665.0;1290.0;28.401;104200.0;INLAND
-117.31;33.75;19.0;3173.0;678.0;2204.0;606.0;21.484;129200.0;<1H OCEAN
-117.27;33.77;16.0;2876.0;576.0;1859.0;545.0;20.878;101300.0;<1H OCEAN
-117.29;33.72;19.0;2248.0;427.0;1207.0;368.0;2.817;110000.0;<1H OCEAN
-117.28;33.72;11.0;1161.0;235.0;640.0;210.0;21.667;114600.0;<1H OCEAN
-117.39;33.69;5.0;6529.0;997.0;3464.0;1006.0;53.275;168700.0;<1H OCEAN
-117.37;33.7;8.0;4345.0;865.0;2425.0;785.0;32.481;123800.0;<1H OCEAN
-117.34;33.71;10.0;2591.0;486.0;1255.0;425.0;31.513;154300.0;<1H OCEAN
-117.31;33.67;9.0;981.0;169.0;596.0;156.0;31.832;157400.0;<1H OCEAN
-117.35;33.69;11.0;1229.0;236.0;581.0;190.0;3.102;111300.0;<1H OCEAN
-117.33;33.67;27.0;4376.0;1003.0;2667.0;870.0;19.194;100600.0;<1H OCEAN
-117.35;33.68;10.0;516.0;107.0;282.0;96.0;42.788;125000.0;<1H OCEAN
-117.38;33.67;9.0;13288.0;2728.0;7235.0;2350.0;3.375;131800.0;<1H OCEAN
-117.38;33.67;17.0;10145.0;2306.0;4776.0;1749.0;22.423;132600.0;<1H OCEAN
-117.35;33.64;23.0;6859.0;1535.0;3405.0;1351.0;25.395;109200.0;<1H OCEAN
-117.29;33.63;7.0;16010.0;2726.0;7139.0;2426.0;38.056;162200.0;<1H OCEAN
-117.28;33.66;15.0;4573.0;928.0;2513.0;832.0;26.949;163600.0;<1H OCEAN
-117.43;33.55;8.0;446.0;62.0;188.0;68.0;94.356;465600.0;<1H OCEAN
-117.36;33.6;10.0;4097.0;813.0;2082.0;731.0;32.258;159300.0;<1H OCEAN
-117.25;33.65;10.0;1652.0;316.0;725.0;233.0;35.125;155600.0;<1H OCEAN
-117.19;33.64;12.0;1481.0;265.0;757.0;243.0;3.235;210700.0;<1H OCEAN
-117.21;33.61;7.0;7722.0;1324.0;2975.0;1161.0;36.273;150900.0;<1H OCEAN
-117.2;33.58;2.0;30450.0;5033.0;9419.0;3197.0;45.936;174300.0;<1H OCEAN
-117.16;33.61;3.0;2744.0;428.0;1223.0;366.0;47.944;215300.0;<1H OCEAN
-117.12;33.61;2.0;2569.0;431.0;1232.0;388.0;43.651;145600.0;<1H OCEAN
-117.16;33.57;2.0;20391.0;3245.0;7132.0;2716.0;39.443;187300.0;<1H OCEAN
-117.16;33.54;4.0;4952.0;1000.0;2912.0;943.0;37.538;147500.0;<1H OCEAN
-117.05;33.52;5.0;3471.0;530.0;1541.0;502.0;48.083;347700.0;<1H OCEAN
-116.96;33.52;9.0;2802.0;471.0;1155.0;421.0;4.125;392100.0;INLAND
-117.1;33.56;6.0;1868.0;289.0;750.0;247.0;43.833;307600.0;<1H OCEAN
-117.02;33.6;7.0;1972.0;352.0;964.0;317.0;3.244;337200.0;INLAND
-116.96;33.62;8.0;1003.0;167.0;388.0;140.0;42.917;221900.0;INLAND
-117.22;33.48;5.0;1585.0;247.0;510.0;181.0;69.136;493300.0;<1H OCEAN
-117.19;33.53;6.0;108.0;18.0;43.0;17.0;3.475;187500.0;<1H OCEAN
-117.18;33.51;13.0;270.0;42.0;120.0;42.0;6.993;500001.0;<1H OCEAN
-117.12;33.49;4.0;21988.0;4055.0;8824.0;3252.0;39.963;191100.0;<1H OCEAN
-117.12;33.52;4.0;30401.0;4957.0;13251.0;4339.0;45.841;212300.0;<1H OCEAN
-117.15;33.45;4.0;9089.0;1413.0;3886.0;1243.0;46.904;174200.0;<1H OCEAN
-116.99;33.46;13.0;1614.0;410.0;846.0;270.0;2.83;43000.0;<1H OCEAN
-117.23;33.57;6.0;13724.0;2269.0;5860.0;1986.0;39.617;183000.0;<1H OCEAN
-117.27;33.55;4.0;6112.0;890.0;2088.0;712.0;55.351;429000.0;<1H OCEAN
-117.32;33.51;4.0;966.0;133.0;311.0;92.0;52.066;500001.0;<1H OCEAN
-117.02;33.71;6.0;8278.0;1579.0;3062.0;1446.0;30.043;134700.0;INLAND
-116.91;33.71;19.0;6807.0;1164.0;2703.0;1055.0;31.591;189700.0;INLAND
-116.89;33.73;15.0;2094.0;316.0;937.0;277.0;53.623;201300.0;INLAND
-116.95;33.68;11.0;1183.0;178.0;543.0;147.0;44.792;173900.0;INLAND
-116.9;33.65;15.0;652.0;149.0;248.0;97.0;21.071;93800.0;INLAND
-116.92;33.63;18.0;397.0;89.0;239.0;80.0;28.125;143800.0;INLAND
-116.99;33.73;13.0;16148.0;3474.0;6159.0;3232.0;19.961;97800.0;INLAND
-116.9;33.74;14.0;2281.0;426.0;894.0;430.0;23.712;127900.0;INLAND
-116.95;33.75;19.0;2238.0;573.0;1190.0;507.0;20.714;85800.0;INLAND
-116.95;33.75;23.0;4676.0;1096.0;2770.0;1057.0;17.847;109500.0;INLAND
-116.93;33.75;14.0;6027.0;1148.0;3136.0;1036.0;2.964;121500.0;INLAND
-116.93;33.74;15.0;3757.0;666.0;1693.0;654.0;36.806;112800.0;INLAND
-116.95;33.74;20.0;2233.0;431.0;1024.0;399.0;24.554;89400.0;INLAND
-116.96;33.73;20.0;4735.0;973.0;2306.0;904.0;3.069;87000.0;INLAND
-116.95;33.73;21.0;4587.0;810.0;2233.0;765.0;32.371;94500.0;INLAND
-116.95;33.74;18.0;1996.0;405.0;1270.0;400.0;27.083;91200.0;INLAND
-116.94;33.74;19.0;2901.0;445.0;1414.0;475.0;46.406;118900.0;INLAND
-116.94;33.73;17.0;5160.0;851.0;2344.0;781.0;37.175;120000.0;INLAND
-116.93;33.73;13.0;3603.0;573.0;1644.0;515.0;40.433;132300.0;INLAND
-116.96;33.75;35.0;3269.0;757.0;2328.0;705.0;25.898;76300.0;INLAND
-116.97;33.74;31.0;2712.0;628.0;1519.0;629.0;1.942;86200.0;INLAND
-116.97;33.75;22.0;3740.0;965.0;2011.0;824.0;13.039;77500.0;INLAND
-116.99;33.75;18.0;9601.0;2401.0;4002.0;2106.0;14.366;77000.0;INLAND
-116.98;33.74;25.0;4952.0;1062.0;1589.0;1024.0;18.446;85700.0;INLAND
-116.97;33.74;20.0;3674.0;792.0;1498.0;758.0;22.161;76900.0;INLAND
-116.96;33.74;19.0;3649.0;755.0;1717.0;696.0;22.115;87600.0;INLAND
-116.94;33.77;14.0;7240.0;1410.0;2708.0;1240.0;24.145;137600.0;INLAND
-117.01;33.75;15.0;2873.0;903.0;1094.0;659.0;18.015;105100.0;INLAND
-116.95;33.76;10.0;6890.0;1702.0;3141.0;1451.0;17.079;95900.0;INLAND
-116.98;33.77;12.0;5829.0;1309.0;2711.0;1118.0;19.707;107900.0;INLAND
-116.99;33.76;12.0;7626.0;1704.0;2823.0;1554.0;21.722;69400.0;INLAND
-117.0;33.74;8.0;5330.0;1529.0;2143.0;1107.0;21.103;94400.0;INLAND
-117.02;33.73;14.0;3700.0;750.0;1171.0;695.0;19.476;112500.0;INLAND
-116.99;33.77;7.0;10352.0;2007.0;3559.0;1689.0;22.925;113100.0;INLAND
-117.02;33.76;20.0;1317.0;203.0;453.0;158.0;28.393;120700.0;INLAND
-116.98;33.83;15.0;2228.0;472.0;653.0;350.0;2.683;139300.0;INLAND
-117.02;33.81;10.0;6317.0;1335.0;2625.0;1094.0;2.3;108900.0;INLAND
-116.95;33.79;8.0;10997.0;2205.0;5060.0;1949.0;21.979;95300.0;INLAND
-116.95;33.79;20.0;2399.0;546.0;1726.0;542.0;18.845;77700.0;INLAND
-116.96;33.79;21.0;2990.0;691.0;2108.0;660.0;20.135;83000.0;INLAND
-116.97;33.78;24.0;2680.0;606.0;1728.0;527.0;2.535;74800.0;INLAND
-116.95;33.78;24.0;3409.0;804.0;1939.0;739.0;17.303;74000.0;INLAND
-116.89;33.79;12.0;701.0;130.0;434.0;110.0;20.577;56700.0;INLAND
-116.87;33.76;5.0;4116.0;761.0;1714.0;717.0;25.612;130800.0;INLAND
-116.88;33.74;20.0;3111.0;623.0;1000.0;508.0;15.982;140000.0;INLAND
-116.89;33.75;23.0;2719.0;538.0;930.0;485.0;20.154;81700.0;INLAND
-116.91;33.75;13.0;10886.0;2127.0;4266.0;1955.0;23.169;123400.0;INLAND
-116.86;33.73;13.0;2604.0;443.0;978.0;417.0;2.933;170700.0;INLAND
-117.04;34.0;25.0;3750.0;781.0;1594.0;785.0;24.167;104900.0;INLAND
-117.06;34.0;33.0;1575.0;326.0;879.0;282.0;25.357;94400.0;INLAND
-117.04;34.0;21.0;4624.0;852.0;2174.0;812.0;35.255;132100.0;INLAND
-116.99;33.99;22.0;4227.0;658.0;1849.0;619.0;47.356;195900.0;INLAND
-117.01;33.97;18.0;4775.0;886.0;1868.0;836.0;23.355;118800.0;INLAND
-116.95;33.97;14.0;5320.0;974.0;1947.0;843.0;31.393;116300.0;INLAND
-116.97;33.96;12.0;5876.0;1222.0;2992.0;1151.0;24.322;112100.0;INLAND
-117.11;33.98;25.0;1254.0;312.0;715.0;301.0;27.344;149000.0;INLAND
-117.02;33.95;5.0;1822.0;367.0;798.0;313.0;28.783;105200.0;INLAND
-117.03;33.89;6.0;78.0;11.0;27.0;10.0;3.125;187500.0;INLAND
-116.96;33.94;22.0;1999.0;497.0;1304.0;479.0;14.063;81900.0;INLAND
-116.99;33.92;26.0;503.0;69.0;293.0;59.0;37.083;147500.0;INLAND
-116.86;33.97;11.0;658.0;131.0;376.0;120.0;23.977;58000.0;INLAND
-116.79;33.99;16.0;319.0;68.0;212.0;67.0;14.688;90000.0;INLAND
-116.77;33.92;19.0;2307.0;525.0;1266.0;437.0;16.875;63000.0;INLAND
-116.81;33.9;17.0;2009.0;469.0;820.0;381.0;13.286;81800.0;INLAND
-116.89;33.86;2.0;6900.0;1238.0;1950.0;980.0;30.417;146300.0;INLAND
-116.95;33.86;1.0;6.0;2.0;8.0;2.0;1.625;55000.0;INLAND
-116.86;33.84;18.0;521.0;118.0;174.0;74.0;27.788;91100.0;INLAND
-116.98;33.94;27.0;3459.0;640.0;1760.0;654.0;34.545;89800.0;INLAND
-116.98;33.93;40.0;2277.0;498.0;1391.0;453.0;19.472;73200.0;INLAND
-116.97;33.94;29.0;3197.0;632.0;1722.0;603.0;30.432;91200.0;INLAND
-116.97;33.93;29.0;2793.0;722.0;1583.0;626.0;1.424;73200.0;INLAND
-116.98;33.93;33.0;376.0;83.0;267.0;88.0;21.581;68300.0;INLAND
-116.9;33.98;30.0;3915.0;672.0;1820.0;643.0;36.339;98600.0;INLAND
-116.93;33.93;13.0;7804.0;1594.0;3297.0;1469.0;20.549;95600.0;INLAND
-116.89;33.93;29.0;4549.0;916.0;2494.0;912.0;20.976;72600.0;INLAND
-116.88;33.93;37.0;1495.0;429.0;865.0;342.0;12.188;55000.0;INLAND
-116.9;33.93;34.0;3183.0;738.0;1820.0;647.0;22.321;71800.0;INLAND
-116.91;34.0;18.0;553.0;100.0;215.0;82.0;5.5;193800.0;INLAND
-116.87;33.94;35.0;4448.0;906.0;2736.0;843.0;2.218;73400.0;INLAND
-116.87;33.93;32.0;3141.0;812.0;2589.0;721.0;14.556;54600.0;INLAND
-116.87;33.91;37.0;1858.0;361.0;1632.0;310.0;27.536;73100.0;INLAND
-116.89;33.92;10.0;2653.0;621.0;1967.0;598.0;26.643;81000.0;INLAND
-116.75;33.83;16.0;5277.0;1070.0;657.0;276.0;33.333;143400.0;INLAND
-116.8;33.8;35.0;324.0;63.0;158.0;39.0;34.167;100000.0;INLAND
-116.71;33.75;25.0;10665.0;2161.0;1874.0;852.0;30.625;150500.0;INLAND
-116.68;33.71;21.0;3460.0;711.0;658.0;255.0;35.882;161100.0;INLAND
-116.74;33.62;11.0;2385.0;661.0;682.0;242.0;29.141;214300.0;INLAND
-116.8;33.52;3.0;830.0;145.0;272.0;104.0;38.281;163500.0;INLAND
-116.89;33.48;14.0;1016.0;219.0;443.0;169.0;28.071;137500.0;INLAND
-116.87;33.57;12.0;1153.0;265.0;446.0;195.0;3.038;128100.0;INLAND
-116.72;33.56;13.0;3166.0;682.0;1250.0;475.0;2.355;122900.0;INLAND
-116.48;33.61;8.0;1294.0;272.0;457.0;199.0;29.167;115300.0;INLAND
-116.57;33.64;10.0;489.0;82.0;183.0;74.0;62.702;345500.0;INLAND
-116.76;33.46;6.0;1251.0;268.0;544.0;216.0;30.694;173400.0;INLAND
-116.42;33.51;26.0;186.0;48.0;102.0;39.0;25.625;103100.0;INLAND
-116.6;33.49;16.0;3730.0;827.0;1346.0;592.0;2.183;113500.0;INLAND
-116.69;33.5;13.0;1187.0;255.0;442.0;179.0;19.107;155700.0;INLAND
-116.39;33.82;15.0;11115.0;2257.0;4122.0;1653.0;27.219;74400.0;INLAND
-116.71;33.94;12.0;549.0;109.0;209.0;90.0;30.208;66300.0;INLAND
-116.51;33.89;21.0;1284.0;306.0;537.0;233.0;1.95;61000.0;INLAND
-116.61;33.93;35.0;321.0;71.0;157.0;61.0;28.056;68100.0;INLAND
-116.57;33.94;29.0;551.0;166.0;224.0;107.0;11.917;50000.0;INLAND
-116.57;34.0;20.0;260.0;67.0;69.0;50.0;35.208;76600.0;INLAND
-116.44;33.93;17.0;5293.0;1266.0;1201.0;599.0;16.849;88400.0;INLAND
-116.36;33.88;11.0;12557.0;3098.0;2453.0;1232.0;17.844;78500.0;INLAND
-116.52;33.97;13.0;3921.0;754.0;1902.0;665.0;33.616;89600.0;INLAND
-116.51;33.96;16.0;4913.0;1395.0;2518.0;1132.0;14.665;61100.0;INLAND
-116.53;33.95;18.0;2990.0;648.0;1280.0;532.0;2.625;68200.0;INLAND
-116.5;33.95;10.0;7249.0;1882.0;4274.0;1621.0;16.983;66600.0;INLAND
-116.51;33.94;12.0;3369.0;780.0;1315.0;584.0;17.388;66000.0;INLAND
-116.48;33.96;11.0;1381.0;300.0;644.0;248.0;23.382;89400.0;INLAND
-116.47;33.94;18.0;2233.0;471.0;919.0;388.0;32.578;85200.0;INLAND
-116.48;33.94;10.0;3254.0;913.0;923.0;486.0;1.8;81000.0;INLAND
-116.5;33.98;5.0;4332.0;868.0;1420.0;567.0;40.417;146400.0;INLAND
-116.51;33.84;16.0;980.0;193.0;454.0;185.0;40.729;100000.0;INLAND
-116.63;33.89;22.0;1540.0;364.0;610.0;268.0;15.227;71000.0;INLAND
-116.52;33.84;17.0;4465.0;859.0;853.0;445.0;36.875;130400.0;INLAND
-116.54;33.87;16.0;3648.0;1035.0;1687.0;581.0;19.167;70400.0;INLAND
-116.57;33.84;18.0;7962.0;1652.0;2009.0;921.0;33.897;230200.0;INLAND
-116.53;33.85;16.0;10077.0;2186.0;3048.0;1337.0;29.647;110900.0;INLAND
-116.55;33.84;28.0;2992.0;562.0;676.0;346.0;57.613;500001.0;INLAND
-116.53;33.84;28.0;8399.0;1839.0;3470.0;1340.0;25.885;159000.0;INLAND
-116.52;33.85;13.0;7559.0;1444.0;3189.0;1105.0;34.886;112500.0;INLAND
-116.5;33.82;16.0;343.0;85.0;29.0;14.0;21.042;87500.0;INLAND
-116.49;33.82;27.0;3316.0;636.0;2362.0;532.0;29.569;65900.0;INLAND
-116.52;33.82;21.0;10227.0;2315.0;3623.0;1734.0;25.212;145200.0;INLAND
-116.54;33.82;12.0;9482.0;2501.0;2725.0;1300.0;15.595;115600.0;INLAND
-116.56;33.83;36.0;1765.0;399.0;451.0;264.0;26.083;321900.0;INLAND
-116.48;33.8;15.0;3004.0;615.0;437.0;210.0;36.667;90000.0;INLAND
-116.5;33.81;26.0;5032.0;1229.0;3086.0;1183.0;25.399;94800.0;INLAND
-116.52;33.81;12.0;12396.0;2552.0;2548.0;1265.0;34.394;162200.0;INLAND
-116.54;33.81;31.0;6814.0;1714.0;2628.0;1341.0;21.176;124100.0;INLAND
-116.54;33.81;24.0;6087.0;1217.0;1721.0;833.0;31.493;199400.0;INLAND
-116.49;33.8;13.0;8789.0;1875.0;1274.0;688.0;37.396;148900.0;INLAND
-116.54;33.8;22.0;6050.0;1387.0;1432.0;890.0;22.216;183900.0;INLAND
-116.57;33.76;25.0;2616.0;547.0;581.0;343.0;31.364;301600.0;INLAND
-116.5;33.69;20.0;4810.0;1074.0;1304.0;740.0;2.25;248100.0;INLAND
-116.54;33.79;18.0;9374.0;1780.0;1678.0;919.0;39.737;235600.0;INLAND
-116.53;33.78;18.0;2547.0;463.0;411.0;214.0;25.489;220500.0;INLAND
-116.53;33.88;5.0;4423.0;763.0;1906.0;667.0;46.855;125200.0;INLAND
-116.48;33.84;5.0;5480.0;1371.0;1050.0;485.0;17.204;137500.0;INLAND
-116.48;33.79;14.0;9425.0;2020.0;1711.0;1000.0;26.298;145200.0;INLAND
-116.47;33.84;3.0;9169.0;1512.0;3838.0;1270.0;43.111;142500.0;INLAND
-116.46;33.82;6.0;4863.0;920.0;3010.0;828.0;39.508;104200.0;INLAND
-116.47;33.81;7.0;10105.0;2481.0;6274.0;2095.0;24.497;90900.0;INLAND
-116.46;33.79;10.0;6960.0;1487.0;1130.0;661.0;21.411;136400.0;INLAND
-116.43;33.81;8.0;6710.0;1343.0;2069.0;781.0;35.223;115100.0;INLAND
-116.42;33.79;12.0;7095.0;1260.0;1179.0;570.0;49.444;285000.0;INLAND
-116.43;33.78;17.0;4293.0;712.0;1091.0;464.0;61.437;232100.0;INLAND
-116.45;33.78;16.0;5228.0;992.0;1177.0;639.0;30.859;134600.0;INLAND
-116.42;33.76;14.0;16921.0;2837.0;2524.0;1262.0;76.281;341700.0;INLAND
-116.4;33.78;8.0;3059.0;500.0;612.0;208.0;68.729;259200.0;INLAND
-116.45;33.8;9.0;5534.0;1206.0;2283.0;1008.0;36.161;99100.0;INLAND
-116.36;33.78;6.0;24121.0;4522.0;4176.0;2221.0;33.799;239300.0;INLAND
-116.38;33.74;7.0;17579.0;3479.0;3581.0;1820.0;4.084;194500.0;INLAND
-116.33;33.75;5.0;19107.0;3923.0;2880.0;1376.0;4.036;158500.0;INLAND
-116.31;33.73;19.0;12467.0;2508.0;4086.0;1761.0;32.846;131900.0;INLAND
-116.46;33.78;25.0;1137.0;414.0;604.0;240.0;13.801;55000.0;INLAND
-116.46;33.78;33.0;2565.0;745.0;2301.0;638.0;25.477;83000.0;INLAND
-116.47;33.77;26.0;4300.0;767.0;1557.0;669.0;44.107;122500.0;INLAND
-116.47;33.78;27.0;1781.0;441.0;759.0;340.0;33.162;113600.0;INLAND
-116.38;33.73;10.0;11836.0;2405.0;3811.0;1570.0;40.079;134500.0;INLAND
-116.37;33.72;17.0;8626.0;1859.0;3497.0;1337.0;3.312;121300.0;INLAND
-116.39;33.72;19.0;7646.0;1618.0;2496.0;1075.0;35.569;128000.0;INLAND
-116.38;33.71;17.0;12509.0;2460.0;2737.0;1423.0;45.556;258100.0;INLAND
-116.39;33.69;10.0;11659.0;2007.0;2186.0;1083.0;69.833;238800.0;INLAND
-116.37;33.72;19.0;6190.0;1355.0;2242.0;1043.0;30.021;152300.0;INLAND
-116.44;33.77;18.0;4872.0;1110.0;955.0;656.0;22.439;97500.0;INLAND
-116.43;33.75;24.0;2596.0;438.0;473.0;237.0;37.727;500001.0;INLAND
-116.44;33.74;5.0;846.0;249.0;117.0;67.0;79.885;403300.0;INLAND
-116.41;33.74;25.0;2475.0;476.0;910.0;387.0;33.639;168800.0;INLAND
-116.41;33.74;17.0;4289.0;893.0;958.0;440.0;24.659;177800.0;INLAND
-116.42;33.68;15.0;3895.0;782.0;900.0;529.0;22.208;138300.0;INLAND
-116.37;33.69;7.0;8806.0;1542.0;858.0;448.0;78.005;318100.0;INLAND
-116.33;33.72;11.0;12327.0;2000.0;2450.0;1139.0;74.382;353100.0;INLAND
-116.29;33.67;12.0;5048.0;842.0;883.0;391.0;56.918;231300.0;INLAND
-116.3;33.68;10.0;2387.0;481.0;863.0;304.0;28.882;137500.0;INLAND
-116.31;33.67;15.0;2214.0;410.0;1152.0;350.0;29.187;93400.0;INLAND
-116.31;33.67;11.0;4686.0;851.0;2466.0;731.0;33.333;91800.0;INLAND
-116.31;33.66;7.0;4497.0;831.0;2248.0;713.0;36.354;98000.0;INLAND
-116.31;33.65;8.0;3079.0;558.0;1572.0;474.0;45.938;102600.0;INLAND
-116.26;33.72;10.0;9404.0;1827.0;3208.0;1283.0;31.086;105800.0;INLAND
-116.25;33.69;5.0;1664.0;444.0;907.0;374.0;27.667;92900.0;INLAND
-116.22;33.7;9.0;3861.0;849.0;825.0;401.0;32.833;124700.0;INLAND
-116.24;33.76;9.0;1961.0;595.0;966.0;275.0;38.125;96700.0;INLAND
-116.29;33.74;6.0;12991.0;2555.0;4571.0;1926.0;47.195;199300.0;INLAND
-116.29;33.72;5.0;3584.0;760.0;1097.0;470.0;31.771;167400.0;INLAND
-116.25;33.81;24.0;880.0;187.0;507.0;169.0;34.583;67500.0;INLAND
-116.25;33.75;33.0;278.0;91.0;375.0;81.0;2.025;50000.0;INLAND
-116.24;33.72;25.0;5236.0;1039.0;2725.0;935.0;3.775;93400.0;INLAND
-116.24;33.71;10.0;9033.0;2224.0;5525.0;1845.0;27.598;95000.0;INLAND
-116.24;33.73;14.0;2774.0;566.0;1530.0;505.0;30.682;104100.0;INLAND
-116.22;33.74;26.0;4120.0;858.0;2918.0;815.0;33.107;69400.0;INLAND
-116.21;33.75;22.0;894.0;;830.0;202.0;30.673;68200.0;INLAND
-116.21;33.72;28.0;2488.0;714.0;2891.0;676.0;23.169;68900.0;INLAND
-116.22;33.73;38.0;1695.0;352.0;1279.0;305.0;21.217;68500.0;INLAND
-116.23;33.73;29.0;1133.0;221.0;918.0;239.0;28.648;72100.0;INLAND
-116.21;33.71;19.0;3114.0;787.0;3157.0;772.0;17.083;82200.0;INLAND
-116.22;33.72;28.0;826.0;258.0;979.0;245.0;17.172;58800.0;INLAND
-116.2;33.7;26.0;2399.0;625.0;2654.0;535.0;22.989;60600.0;INLAND
-116.23;33.72;32.0;4981.0;1326.0;3779.0;1186.0;17.805;76900.0;INLAND
-116.23;33.71;17.0;4874.0;1349.0;5032.0;1243.0;2.444;90000.0;INLAND
-116.15;33.69;22.0;197.0;54.0;331.0;70.0;29.286;112500.0;INLAND
-116.11;33.64;20.0;1273.0;354.0;1548.0;355.0;20.871;84700.0;INLAND
-116.15;33.64;10.0;1711.0;499.0;1896.0;443.0;16.557;65400.0;INLAND
-116.2;33.63;23.0;1152.0;273.0;1077.0;235.0;2.5;96300.0;INLAND
-116.21;33.66;19.0;1596.0;295.0;1201.0;282.0;38.846;100900.0;INLAND
-116.21;33.68;34.0;584.0;176.0;625.0;166.0;15.809;100000.0;INLAND
-116.25;33.68;16.0;926.0;189.0;238.0;118.0;30.114;366700.0;INLAND
-116.26;33.65;3.0;7437.0;1222.0;574.0;302.0;102.948;382400.0;INLAND
-116.17;33.53;13.0;1713.0;512.0;1978.0;442.0;21.287;58600.0;INLAND
-116.12;33.53;17.0;2421.0;820.0;2971.0;685.0;1.654;100000.0;INLAND
-116.01;33.51;24.0;2985.0;958.0;4042.0;905.0;17.344;66400.0;INLAND
-115.84;33.49;20.0;1660.0;379.0;637.0;250.0;20.347;68900.0;INLAND
-116.16;33.68;12.0;1230.0;277.0;1334.0;260.0;22.679;61400.0;INLAND
-116.17;33.67;18.0;3585.0;800.0;3873.0;788.0;25.714;65900.0;INLAND
-116.17;33.66;22.0;639.0;203.0;664.0;153.0;19.306;47500.0;INLAND
-116.19;33.67;16.0;1859.0;476.0;1994.0;477.0;17.297;67500.0;INLAND
-116.18;33.67;25.0;2888.0;654.0;2940.0;660.0;22.141;66700.0;INLAND
-116.18;33.69;17.0;89.0;19.0;79.0;21.0;2.375;155000.0;INLAND
-116.19;33.69;11.0;5692.0;1346.0;5682.0;1273.0;25.383;74000.0;INLAND
-116.08;33.86;16.0;381.0;89.0;182.0;75.0;2.425;76100.0;INLAND
-115.22;33.54;18.0;1706.0;397.0;3424.0;283.0;1.625;53500.0;INLAND
-114.67;33.92;17.0;97.0;24.0;29.0;15.0;12.656;27500.0;INLAND
-115.58;33.88;21.0;1161.0;282.0;724.0;186.0;31.827;71700.0;INLAND
-114.98;33.82;15.0;644.0;129.0;137.0;52.0;32.097;71300.0;INLAND
-114.49;33.97;17.0;2809.0;635.0;83.0;45.0;16.154;87500.0;INLAND
-114.65;33.6;28.0;1678.0;322.0;666.0;256.0;29.653;94900.0;INLAND
-114.68;33.49;20.0;1491.0;360.0;1135.0;303.0;16.395;44400.0;INLAND
-114.56;33.69;17.0;720.0;174.0;333.0;117.0;16.509;85700.0;INLAND
-114.57;33.64;14.0;1501.0;337.0;515.0;226.0;31.917;73400.0;INLAND
-114.57;33.57;20.0;1454.0;326.0;624.0;262.0;1.925;65500.0;INLAND
-114.57;33.52;27.0;173.0;35.0;117.0;34.0;20.833;45000.0;INLAND
-114.59;33.61;34.0;4789.0;1175.0;3134.0;1056.0;21.782;58400.0;INLAND
